descriptor_release_id,xtb_task_index,xtb_task_slug,source_task_index,source_task_slug,candidate_id,component_role,conformer_id,crest_rank,crest_energy_hartree,crest_ensemble_sha256,conformer_xyz_file,conformer_xyz_sha256,atom_count,atom_order_sha256,charge,uhf,xtb_version,xtb_binary_sha256,method,environment_model,electronic_temperature_k,ensemble_temperature_k,selection_status,result_storage_policy,failed_workdir_policy
tpu-reality-xtb-ensemble-20260825-v1,2000083,0002_000084_cf_3222da228df6b2eb3a55,2,reality_commercial_deg,commercial_deg,chain_extender,cf_3222da228df6b2eb3a55,84,-25.83313437,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000084_cf_3222da228df6b2eb3a55.xyz,87839fc3839778f4d53a987fcab80540fd32f51201f33877e1662a0731dab717,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000084,0002_000085_cf_6ab008d1c3764592fe38,2,reality_commercial_deg,commercial_deg,chain_extender,cf_6ab008d1c3764592fe38,85,-25.83311298,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000085_cf_6ab008d1c3764592fe38.xyz,dda0a111864f6b2563ba6fc15885964b04a3d541d525f901b81a145cf3cc242e,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000085,0002_000086_cf_c90c371ee96f1c6dafb5,2,reality_commercial_deg,commercial_deg,chain_extender,cf_c90c371ee96f1c6dafb5,86,-25.83311203,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000086_cf_c90c371ee96f1c6dafb5.xyz,798253b35722e20374f4a551971852088b7ce08f9ceb149a68b1f09770bf8d5e,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000086,0002_000087_cf_bc5008c1fb02ff3f96c9,2,reality_commercial_deg,commercial_deg,chain_extender,cf_bc5008c1fb02ff3f96c9,87,-25.83308215,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000087_cf_bc5008c1fb02ff3f96c9.xyz,1ff903f87071e4d8d9551756241bc552bd18b06c3c251726d18649e433237c0c,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000087,0002_000088_cf_0b232a4b445d48193bd4,2,reality_commercial_deg,commercial_deg,chain_extender,cf_0b232a4b445d48193bd4,88,-25.83296748,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000088_cf_0b232a4b445d48193bd4.xyz,3d23acbba10d98d6d204e2f83635b325f5c2cd92d1e464df0a2a022d3c5023ad,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000088,0002_000089_cf_849e1def510601f96305,2,reality_commercial_deg,commercial_deg,chain_extender,cf_849e1def510601f96305,89,-25.83294175,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000089_cf_849e1def510601f96305.xyz,6d47ed7e4fe9a8028c1bf8c3b52581a74cd4976c7d54da7236b7d8f21cff16f0,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000089,0002_000090_cf_3bfc27d0b86ba091e872,2,reality_commercial_deg,commercial_deg,chain_extender,cf_3bfc27d0b86ba091e872,90,-25.83289513,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000090_cf_3bfc27d0b86ba091e872.xyz,81752952e4c7bb7215ea6ea5d6c8ed99e0c241ae179e8397c0f2e111fb39a2ea,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000090,0002_000091_cf_16ff7a9b33304869099e,2,reality_commercial_deg,commercial_deg,chain_extender,cf_16ff7a9b33304869099e,91,-25.83288087,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000091_cf_16ff7a9b33304869099e.xyz,e277d964f6598ef71c47fb60663aec6e3cb8a237cf53972497819225323a4e7a,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000091,0002_000092_cf_e13aa7c2152b90ea0d4f,2,reality_commercial_deg,commercial_deg,chain_extender,cf_e13aa7c2152b90ea0d4f,92,-25.83283002,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000092_cf_e13aa7c2152b90ea0d4f.xyz,4a776fda9b3a2145e3e9cc5a7790ed5f5bfca0fb17b9a7a23c97eae295008c55,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000092,0002_000093_cf_df2aba1cf2d6ebfe925b,2,reality_commercial_deg,commercial_deg,chain_extender,cf_df2aba1cf2d6ebfe925b,93,-25.83281166,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000093_cf_df2aba1cf2d6ebfe925b.xyz,573f3fbaaf1bb0aab57e55fa3b79fcdbe0d63bd600705581423e600366b2271b,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000093,0002_000094_cf_1ef1aaa272178e113781,2,reality_commercial_deg,commercial_deg,chain_extender,cf_1ef1aaa272178e113781,94,-25.83275758,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000094_cf_1ef1aaa272178e113781.xyz,d792c0d43425db7ce6d1687da167ca7adbf12033ea1745879fd97d8877c2f725,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000094,0002_000095_cf_ea13319e98083262e857,2,reality_commercial_deg,commercial_deg,chain_extender,cf_ea13319e98083262e857,95,-25.83272193,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000095_cf_ea13319e98083262e857.xyz,2c80f5d3a43fa2cfe38cd72c48eda109563256f5b6bcfe55139a8b16e0eae379,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000095,0002_000096_cf_868e46c5016a3685aaf0,2,reality_commercial_deg,commercial_deg,chain_extender,cf_868e46c5016a3685aaf0,96,-25.83270665,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000096_cf_868e46c5016a3685aaf0.xyz,3ad022aea66de32c6909e09191e70b79f74778620ca207cdc458d2ef3f1bab21,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000096,0002_000097_cf_bd6b41bdb97ef07a4bed,2,reality_commercial_deg,commercial_deg,chain_extender,cf_bd6b41bdb97ef07a4bed,97,-25.83256734,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000097_cf_bd6b41bdb97ef07a4bed.xyz,7531dfbac41017c0088756c91d835d28c2068b75217dc6f8b173cd6568c8ca93,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000097,0002_000098_cf_af6c132a6f1fa2409049,2,reality_commercial_deg,commercial_deg,chain_extender,cf_af6c132a6f1fa2409049,98,-25.83251513,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000098_cf_af6c132a6f1fa2409049.xyz,dc6da2d6481f39ee6241013ff1499bc4bb41f75db83a3fff57f2a40059801078,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000098,0002_000099_cf_18f41c7d2d346cc644ea,2,reality_commercial_deg,commercial_deg,chain_extender,cf_18f41c7d2d346cc644ea,99,-25.83249268,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000099_cf_18f41c7d2d346cc644ea.xyz,73f6b35267c305998748f228ce46e08880f27dd3cd6646610bf85dc360e9de6f,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000099,0002_000100_cf_0942191912c540e5f3ad,2,reality_commercial_deg,commercial_deg,chain_extender,cf_0942191912c540e5f3ad,100,-25.83244001,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000100_cf_0942191912c540e5f3ad.xyz,6a164f942a33fe76aaed870c54333d0cd4e9511b797866fd010d9f89547ab640,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000100,0002_000101_cf_4b3cadaa7777749f9897,2,reality_commercial_deg,commercial_deg,chain_extender,cf_4b3cadaa7777749f9897,101,-25.8324113,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000101_cf_4b3cadaa7777749f9897.xyz,4a5f5ad5ebe3af1c8fc626c81ecf2fd004271c2c785a1053b8090ff377242c28,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000101,0002_000102_cf_d025ac5f26dac3ad8184,2,reality_commercial_deg,commercial_deg,chain_extender,cf_d025ac5f26dac3ad8184,102,-25.83232371,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000102_cf_d025ac5f26dac3ad8184.xyz,3da912dab1760ef892838c8734f940580c27c25ff3c2d09b60e28b9e18d39d60,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000102,0002_000103_cf_c7a768646edfa0078f47,2,reality_commercial_deg,commercial_deg,chain_extender,cf_c7a768646edfa0078f47,103,-25.83228459,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000103_cf_c7a768646edfa0078f47.xyz,0f080e4d43b612496ac42a6127afcc6f714c33954a0b55b707eda113cc1ecb11,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000103,0002_000104_cf_ac4d82d43f73a93160b5,2,reality_commercial_deg,commercial_deg,chain_extender,cf_ac4d82d43f73a93160b5,104,-25.83227306,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000104_cf_ac4d82d43f73a93160b5.xyz,d153406b78fbff2800dab071d5cd68d29df5314fa7f6a3ed92cdc472f277de67,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000104,0002_000105_cf_7b029df068a14bb881df,2,reality_commercial_deg,commercial_deg,chain_extender,cf_7b029df068a14bb881df,105,-25.83224885,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000105_cf_7b029df068a14bb881df.xyz,06a31dac1fa81168e3e9e4174a573c22a2355f780ca6d35f3936366b1b6ddc35,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000105,0002_000106_cf_9b29f0138ae875cdd47e,2,reality_commercial_deg,commercial_deg,chain_extender,cf_9b29f0138ae875cdd47e,106,-25.83218107,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000106_cf_9b29f0138ae875cdd47e.xyz,38e8030db838ae5588aa6de31b55b09a66e62c4e440961b114b0f289e994ae68,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000106,0002_000107_cf_e88126028f84e388b5b4,2,reality_commercial_deg,commercial_deg,chain_extender,cf_e88126028f84e388b5b4,107,-25.8321213,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000107_cf_e88126028f84e388b5b4.xyz,bd6cd2de458c41780ec7f3a9b16cbb017af3ea1edd2372b5ba03d638c554a2e1,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000107,0002_000108_cf_efd63f75db7c21d3ac2c,2,reality_commercial_deg,commercial_deg,chain_extender,cf_efd63f75db7c21d3ac2c,108,-25.83206593,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000108_cf_efd63f75db7c21d3ac2c.xyz,ae28acdff9c5adfafe2cf1f42c30e32dc681992bc8e06e05e2c173e3860dbdf9,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000108,0002_000109_cf_d0557f97190e391094d9,2,reality_commercial_deg,commercial_deg,chain_extender,cf_d0557f97190e391094d9,109,-25.83205353,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000109_cf_d0557f97190e391094d9.xyz,ae60a9f9f6f01eafe77f941f1ea556b7cdfeed1773430691b3f6976e36f84a59,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000109,0002_000110_cf_b2da0b4416e95d853044,2,reality_commercial_deg,commercial_deg,chain_extender,cf_b2da0b4416e95d853044,110,-25.83203995,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000110_cf_b2da0b4416e95d853044.xyz,793cec69a6d8f6eef14fffa0c0dcadb4137b2550f8dbe422562257c1eecfda59,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000110,0002_000111_cf_89a7e817fa04283857a5,2,reality_commercial_deg,commercial_deg,chain_extender,cf_89a7e817fa04283857a5,111,-25.83198769,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000111_cf_89a7e817fa04283857a5.xyz,eb11c5c9e3907e274a6cd5f2515ace82ceee5461a31ca8a97a24eb2d15582472,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000111,0002_000112_cf_e1affd93d99691e3159a,2,reality_commercial_deg,commercial_deg,chain_extender,cf_e1affd93d99691e3159a,112,-25.83196855,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000112_cf_e1affd93d99691e3159a.xyz,5f83785350d435ff5f9cf24444b81e36a2592255f14118dce927485586aff2e7,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000112,0002_000113_cf_513de90ff1b22fde9c5b,2,reality_commercial_deg,commercial_deg,chain_extender,cf_513de90ff1b22fde9c5b,113,-25.83195699,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000113_cf_513de90ff1b22fde9c5b.xyz,a9d2f5c541ccd951f350b7bdb7c6128af14a8b56db9db2f7b9acd013bf455bc9,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000113,0002_000114_cf_408282508e906581e0b3,2,reality_commercial_deg,commercial_deg,chain_extender,cf_408282508e906581e0b3,114,-25.83194433,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000114_cf_408282508e906581e0b3.xyz,e8334fba53fb36498632801803a89394343022d6edf591725e46c862c0af4e5f,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000114,0002_000115_cf_1dcc93f8efb991bf806e,2,reality_commercial_deg,commercial_deg,chain_extender,cf_1dcc93f8efb991bf806e,115,-25.83182426,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000115_cf_1dcc93f8efb991bf806e.xyz,ee9b278c3bdb863dfa00409f7360b4cbc3730eab2d63430a1499eed351f014c2,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000115,0002_000116_cf_5206ae2794b29ba5a62c,2,reality_commercial_deg,commercial_deg,chain_extender,cf_5206ae2794b29ba5a62c,116,-25.83181711,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000116_cf_5206ae2794b29ba5a62c.xyz,9066173d498a9ebcf377db4c647b190715642d80a6f143f0b0c22ee14b418f11,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000116,0002_000117_cf_6c9222fea66feed113ed,2,reality_commercial_deg,commercial_deg,chain_extender,cf_6c9222fea66feed113ed,117,-25.83174569,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000117_cf_6c9222fea66feed113ed.xyz,6d4696c5a0876aa0fd967ee0b925b6c30602fd0f31945a42ec5540976254fbe0,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000117,0002_000118_cf_0e517f0f42941de2f7b6,2,reality_commercial_deg,commercial_deg,chain_extender,cf_0e517f0f42941de2f7b6,118,-25.83171774,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000118_cf_0e517f0f42941de2f7b6.xyz,3c84fc8be5cb4a55f833de513e27cd7f98199bf7912c1aecf43d5d04e076f724,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
tpu-reality-xtb-ensemble-20260825-v1,2000118,0002_000119_cf_cb68b6681d73716b3662,2,reality_commercial_deg,commercial_deg,chain_extender,cf_cb68b6681d73716b3662,119,-25.83171446,84ea1362118155880d81564d20c53a8c628d55ba12ac45cb24970de230b83aaf,输入构象/0002_000119_cf_cb68b6681d73716b3662.xyz,adefba9fb2876cd329a14c6e20fcc940ec08cd46d9d01975e94ab5ba66017924,17,059e054694dd1b906656958772c0cb5e6c6dbe7d5412b786f6a5863ba38fc27f,0,0,6.7.1,debf27a9e0fa4bfb5ca75aafe4b90d8211f08ec2f4a482f375a4987212eaa12a,GFN2-xTB,gas_phase,300,298.15,selected_all_crest_conformers,sharded_tar_gz_v1,retain_for_diagnosis
